id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1440600391418660544,https://www.airbnb.com/rooms/1440600391418660544,20250621143203,2025-06-22,city scrape,The Bird House.,"Your family will be close to everything when you stay at this centrally-located place. Five minutes from the airport and The Mall of America. The property is set back enough to feel private and woodsy with a private lake view. There’s access to a canoe, a fire pit, and grass and trees to feel cabiny.",,https://a0.muscache.com/pictures/hosting/Hosting-1440600391418660544/original/62a827a9-b7bb-43de-bc65-370dd708d450.jpeg,684968511,https://www.airbnb.com/users/show/684968511,Angela,2025-03-18,"Mendota Heights, MN","In the grand scheme of life, we have to take risks to see what's actually possible. This adventure is to see what's possible & what all can I achieve. I look forward to newness and creating a unique life.",within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/User/original/10305a56-865d-48c2-81e3-0ed2116dc949.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/10305a56-865d-48c2-81e3-0ed2116dc949.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Dakota,,44.8728887555838,-93.15724687537787,Entire home,Entire home/apt,4,1.5,1.5 baths,2,2,"[""Shower gel"", ""Wifi"", ""Hangers"", ""Ceiling fan"", ""Laser tag"", ""Cleaning products"", ""Body soap"", ""Coffee"", ""Laundromat nearby"", ""Cooking basics"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Portable fans"", ""Lake access"", ""Outdoor furniture"", ""Toaster"", ""Hot water kettle"", ""Heating"", ""Freezer"", ""Stove"", ""Kitchen"", ""Private entrance"", ""Free parking on premises"", ""Hair dryer"", ""Fire pit"", ""Clothing storage"", ""Oven"", ""Dining table"", ""Shampoo"", ""Waterfront"", ""Barbecue utensils"", ""Dishwasher"", ""Conditioner"", ""Cleaning available during stay"", ""Air conditioning"", ""Outdoor dining area"", ""Sun loungers"", ""Refrigerator"", ""Microwave"", ""BBQ grill"", ""Hot water""]",$300.00,2,365,2,3,365,365,2.0,365.0,,,27,57,87,361,2025-06-22,0,0,0,190,0,0,0,,,,,,,,,,,f,1,1,0,0,
1440977099331394329,https://www.airbnb.com/rooms/1440977099331394329,20250621143203,2025-06-21,city scrape,Unshared one bedroom apartment,"This stylish place to stay is perfect for individuals or couples travelling for work or pleasure.This is unshared apartment home, enjoy your privacy while travelling .It is self contained with full kitchen and utensils, dishwasher, laundry machine and dryer in unit. wifi and  Tv are included. Free from noise and  noise is enforced by apartment management.",,https://a0.muscache.com/pictures/hosting/Hosting-1440977099331394329/original/3aa1d6d8-7a74-4658-b1cc-0b6c87603359.jpeg,252477471,https://www.airbnb.com/users/show/252477471,,,,,,,,f,,,,,,None,,,,Hennepin,,45.04971,-93.45452,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""First aid kit""]",$136.00,1,365,1,1,365,365,1.0,365.0,,t,17,43,73,348,2025-06-21,0,0,0,177,0,0,0,,,,,,,,,,,f,1,1,0,0,
1440993285627657512,https://www.airbnb.com/rooms/1440993285627657512,20250621143203,2025-06-22,city scrape,Clean Cozy Home & Great Location,This is a beautiful fully renovated one-story single family home with 4 bedrooms and 2 bathrooms. Plenty of rooms for you and family and/or friends. <br /><br />There’s plenty of parking space in the driveway or on the street. <br /><br />Your family will be close to everything when you stay at this centrally-located place. Easy access to the Highway and only minutes away from Downtown.,,https://a0.muscache.com/pictures/hosting/Hosting-1440973866087544355/original/50b96f46-4222-4db2-a2de-910430a5ebea.jpeg,271069041,https://www.airbnb.com/users/show/271069041,Yia,2019-06-24,,"",within an hour,100%,86%,f,https://a0.muscache.com/im/pictures/user/dd30e8b4-c749-4a6c-8132-4c783485f7fa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dd30e8b4-c749-4a6c-8132-4c783485f7fa.jpg?aki_policy=profile_x_medium,Payne - Phalen,1,1,"['email', 'phone']",t,f,,Ramsey,,44.989257656626606,-93.08060393843031,Entire home,Entire home/apt,10,2.0,2 baths,4,7,"[""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""BBQ grill""]",$176.00,1,365,1,1,365,365,1.0,365.0,,t,12,38,64,338,2025-06-22,1,1,1,167,0,6,1056,2025-06-15,2025-06-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,1
1441019561028178366,https://www.airbnb.com/rooms/1441019561028178366,20250621143203,2025-06-22,city scrape,Vermilion Falls house room 2,Relax with the whole family at this peaceful place to stay.,,https://a0.muscache.com/pictures/hosting/Hosting-1441019561028178366/original/229980a5-d7ea-4637-95cc-ed99ee0bb5b6.jpeg,191921256,https://www.airbnb.com/users/show/191921256,Mokhtar,2018-05-27,"Hastings, MN","",within an hour,100%,95%,f,https://a0.muscache.com/im/pictures/user/User/original/561cefb3-b6a3-4979-ae2d-7eb35de3396a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/561cefb3-b6a3-4979-ae2d-7eb35de3396a.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Dakota,,44.71605,-92.86367,Private room in home,Private room,2,1.0,1 shared bath,1,1,"[""Central heating"", ""Wifi"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Toaster"", ""Hot water kettle"", ""Kitchen"", ""Free parking on premises"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Exterior security cameras on property"", ""Air conditioning"", ""Refrigerator"", ""Microwave"", ""BBQ grill"", ""Hot water""]",$46.00,1,365,1,1,365,365,1.0,365.0,,t,18,48,78,352,2025-06-22,0,0,0,181,0,0,0,,,,,,,,,,,f,2,0,2,0,
1441137539517345040,https://www.airbnb.com/rooms/1441137539517345040,20250621143203,2025-06-21,city scrape,Single room in Minneapolis,"Spacious Private Room with Ensuite Bathroom<br /><br />In modern 2BD/2BA apartment (818-835 sq. ft)<br /><br />Nestled in the vibrant Northeast community of Minneapolis, also known as the city’s art district, Sydney Hall offers a unique living experience where creativity and convenience intersect. Just steps from your front door, you'll find a dynamic mix of shops, restaurants, and cultural spots that keep the energy flowing and ensure you’ll never miss out on a good time.","Located in Dinkytown, one of Minneapolis’s most student-friendly and vibrant neighborhoods. You’re just a 5-minute walk from the University of Minnesota and surrounded by cafes, restaurants, bookstores, grocery stores, and nightlife. Enjoy the energy of campus life with quick access to downtown Minneapolis via public transit.",https://a0.muscache.com/pictures/prohost-api/Hosting-1441137539517345040/original/63802db7-1c74-482d-86f2-efe839602d63.jpeg,35483886,https://www.airbnb.com/users/show/35483886,,,,,,,,f,,,,,,None,,,Neighborhood highlights,Hennepin,,44.9794695,-93.2344356,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Kitchen"", ""Building staff"", ""Wifi"", ""Washer"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in""]",$32.00,30,365,30,30,365,365,30.0,365.0,,t,0,1,2,169,2025-06-21,0,0,0,2,0,0,0,,,,,,,,,,,f,9,4,5,0,
1441137847381078490,https://www.airbnb.com/rooms/1441137847381078490,20250621143203,2025-06-21,city scrape,Single room in Minneapolis,"Spacious Private Room with Ensuite Bathroom<br /><br />In modern 2BD/2BA apartment (818-835 sq. ft)<br /><br />Nestled in the vibrant Northeast community of Minneapolis, also known as the city’s art district, Sydney Hall offers a unique living experience where creativity and convenience intersect. Just steps from your front door, you'll find a dynamic mix of shops, restaurants, and cultural spots that keep the energy flowing and ensure you’ll never miss out on a good time.","Located in Dinkytown, one of Minneapolis’s most student-friendly and vibrant neighborhoods. You’re just a 5-minute walk from the University of Minnesota and surrounded by cafes, restaurants, bookstores, grocery stores, and nightlife. Enjoy the energy of campus life with quick access to downtown Minneapolis via public transit.",https://a0.muscache.com/pictures/prohost-api/Hosting-1441137847381078490/original/bcc17509-62da-4de7-bead-2a1f96c55cfc.jpeg,35483886,https://www.airbnb.com/users/show/35483886,,,,,,,,f,,,,,,None,,,Neighborhood highlights,Hennepin,,44.9794695,-93.2344356,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Kitchen"", ""Building staff"", ""Wifi"", ""Washer"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in""]",$40.00,30,365,30,30,365,365,30.0,365.0,,t,0,1,2,169,2025-06-21,0,0,0,2,0,0,0,,,,,,,,,,,f,9,4,5,0,
1441326967746531862,https://www.airbnb.com/rooms/1441326967746531862,20250621143203,2025-06-22,city scrape,Small room in shared house,Peaceful house in a quiet location.,,https://a0.muscache.com/pictures/hosting/Hosting-1441326967746531862/original/3eb5dbb6-9c68-4dfc-b0a0-1aaf56706c28.jpeg,583119569,https://www.airbnb.com/users/show/583119569,Austin,2024-06-12,,"",a few days or more,33%,N/A,f,https://a0.muscache.com/im/pictures/user/User/original/3d9cab36-c7b7-4762-92b2-833c73caca2f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/3d9cab36-c7b7-4762-92b2-833c73caca2f.jpeg?aki_policy=profile_x_medium,North End,1,1,['phone'],t,t,,Ramsey,,44.97493,-93.10032,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Lock on bedroom door""]",$25.00,60,365,60,60,365,365,60.0,365.0,,,30,60,90,364,2025-06-22,0,0,0,193,0,0,0,,,,,,,,,,,f,1,0,1,0,
1441424839229621844,https://www.airbnb.com/rooms/1441424839229621844,20250621143203,2025-06-21,city scrape,Cozy + Clean | Great Value,"Spring Valley Inn, 14 units: <br />Looking for a simple, affordable place to stay in the South Metro? This cozy hotel-style room is perfect for travelers who value location, cleanliness, and budget-friendly comfort.<br /><br />Located in the heart of the South Metro, you're just minutes from local restaurants, shops, parks, and major highways—making it easy to get anywhere fast, whether you're here for work, family, or a weekend escape.<br /><br /> Clean private bathroom<br /> Mini fridge + microwave<br /> Fast WiFi<br /> Smart TV",,https://a0.muscache.com/pictures/hosting/Hosting-1441424839229621844/original/e769b5c5-ae59-4e36-a48b-467b712a0a85.png,8026443,https://www.airbnb.com/users/show/8026443,,,,,,,,f,,,,,,None,,,,Scott,,44.77745,-93.37119,Room in hotel,Private room,2,1.0,1 private bath,1,1,"[""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Pets allowed"", ""TV"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Outdoor dining area""]",$65.00,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,365,2025-06-21,0,0,0,194,0,0,0,,,,,,,,,,,t,1,0,1,0,
1441582226284064054,https://www.airbnb.com/rooms/1441582226284064054,20250621143203,2025-06-22,city scrape,The Ranch,"Welcome to The Ranch!<br /><br />Designed to accommodate up to 10 guests, this 3-bedroom, 3-bath retreat is ideal for family getaways, retreats, or country escapes. Children are warmly welcomed, and the property is well-suited for hosting events.<br /><br />We hope that you enjoy our Ranch Home as much as we have over the last 38 years!<br />Blessings,<br />Sean and Laurie",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ0MTU4MjIyNjI4NDA2NDA1NA==/original/c6af2f69-002b-40fe-b565-7c24e759e122.jpeg,123288288,https://www.airbnb.com/users/show/123288288,Sean,2017-03-29,"Afton, MN","We are a fun loving couple who are responsible, clean, no smoking, We love to travel and spend time with the people we meet and learn about other cultures and see the wonderful world that God has created. ",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/8fa813ed-4cd6-477d-95ab-21a48548d612.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8fa813ed-4cd6-477d-95ab-21a48548d612.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Washington,,44.90118,-92.79226,Entire home,Entire home/apt,10,2.5,2.5 baths,3,5,"[""Essentials"", ""Piano"", ""Wifi"", ""Backyard"", ""Indoor fireplace"", ""Washer"", ""Bed linens"", ""Dishes and silverware"", ""TV"", ""Pool table"", ""Fire extinguisher"", ""Heating"", ""Freezer"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Lockbox"", ""Fire pit"", ""Smoke alarm"", ""Oven"", ""Extra pillows and blankets"", ""Self check-in"", ""Barbecue utensils"", ""Dishwasher"", ""Trash compactor"", ""First aid kit"", ""Dryer"", ""Air conditioning"", ""Outdoor dining area"", ""Refrigerator"", ""Microwave"", ""BBQ grill"", ""Hot water""]",$331.00,1,365,1,1,365,365,1.0,365.0,,t,24,36,66,340,2025-06-22,0,0,0,169,0,0,0,,,,,,,,,,,f,1,1,0,0,
1441588477010613475,https://www.airbnb.com/rooms/1441588477010613475,20250621143203,2025-06-21,city scrape,Room in St Paul,The whole group will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/miso/Hosting-1441588477010613475/original/0bfa6d1c-e4aa-42a9-a28f-4a6c0684fbc0.jpeg,474063905,https://www.airbnb.com/users/show/474063905,David,2022-08-08,,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/User/original/12b2fb23-4989-4b4a-ad88-c228f91e1e7c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/12b2fb23-4989-4b4a-ad88-c228f91e1e7c.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,f,,Ramsey,,45.033291944272094,-93.08121031836107,Private room in home,Private room,2,1.0,1 private bath,1,1,"[""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""Pool table"", ""TV"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Lake access"", ""First aid kit"", ""Lock on bedroom door""]",$49.00,1,365,1,1,365,365,1.0,365.0,,t,0,22,52,327,2025-06-21,0,0,0,156,0,0,0,,,,,,,,,,,f,1,0,1,0,
1441638807632642506,https://www.airbnb.com/rooms/1441638807632642506,20250621143203,2025-06-22,city scrape,Cozy Cabin on the River! (#6),"Looking for a peaceful escape or an adventure-packed getaway? This charming 2-bedroom cabin is perfectly nestled on the scenic Apple River—ideal for relaxing, reconnecting, and exploring!<br /><br />Just a hop, skip, and a jump away from:<br />	•	Tubing on the Apple River! <br />	•	Cedar Lake Speedway – Catch the thrills of live racing!<br />	•	Hiking Trails & Waterfalls – Discover nature’s beauty with nearby scenic trails and hidden waterfall gems.<br />	•	Historic Hudson & Stillwater – Stroll through charming river towns.",,https://a0.muscache.com/pictures/hosting/Hosting-1441638807632642506/original/2c97c043-e26d-4623-8c58-9fbf61060419.jpeg,184765924,https://www.airbnb.com/users/show/184765924,River Dale,2018-04-17,"New Richmond, WI","",within a few hours,90%,100%,f,https://a0.muscache.com/im/pictures/user/e737c661-b67f-4cb7-9c45-86de1b06424e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e737c661-b67f-4cb7-9c45-86de1b06424e.jpg?aki_policy=profile_x_medium,,5,6,"['email', 'phone']",t,t,,St. Croix,,45.14916628681009,-92.62612268328667,Entire cabin,Entire home/apt,4,1.0,1 bath,2,2,"[""Kitchen"", ""Wifi"", ""Free parking on premises"", ""TV"", ""Smoke alarm"", ""Air conditioning""]",$249.00,2,365,2,2,365,365,2.0,365.0,,t,27,48,78,352,2025-06-22,0,0,0,181,0,0,0,,,,,,,,,,,f,5,5,0,0,
1442221855794689945,https://www.airbnb.com/rooms/1442221855794689945,20250621143203,2025-06-21,city scrape,8 Mi to Central Minneapolis: Modern Home w/ Yard,"Pet Friendly w/ Fee | BBQ Ready | Families & Groups Welcome | 6 Mi to Mall of America<br /><br />Let the Twin Cities adventures begin at this charming 3-bedroom, 2-bathroom vacation rental — the ideal home base for exploring Minneapolis. After a day of cheering on the Twins at Target Field, snapping photos at Minnehaha Falls, or shopping local at Midtown Global Market, trade the city buzz for backyard hangouts and grilled dinners under the stars. A memorable trip awaits; book your stay today!",- Near local green spaces & lakes<br />- 6 miles to Midtown Global Market<br />- 7 miles to Minnehaha Falls<br />- 7 miles to Minneapolis Institute of Art & 8 miles to Minneapolis Sculpture Garden<br />- 8 miles to U.S. Bank Stadium & 9 miles to Target Field<br />- 8 miles to Walker Art Center<br />- 15 miles to Minnesota Zoo<br />- 8 miles to Minneapolis–Saint Paul International Airport,https://a0.muscache.com/pictures/prohost-api/Hosting-1442221855794689945/original/f226826c-006e-4180-b84d-8242d88cc7db.jpeg,456378235,https://www.airbnb.com/users/show/456378235,Evolve,2022-04-27,,"",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-456378235/original/55832f03-2106-4403-b619-e732983b40a6.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-456378235/original/55832f03-2106-4403-b619-e732983b40a6.png?aki_policy=profile_x_medium,Prudenville,1215,2033,"['email', 'phone']",t,f,Neighborhood highlights,Hennepin,,44.88827,-93.30575,Entire home,Entire home/apt,10,2.0,2 baths,3,5,"[""Essentials"", ""Central heating"", ""Wifi"", ""Central air conditioning"", ""Hangers"", ""Ceiling fan"", ""Indoor fireplace"", ""Iron"", ""Coffee"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Board games"", ""Bed linens"", ""Dishes and silverware"", ""Coffee maker"", ""TV"", ""Patio or balcony"", ""Fire extinguisher"", ""Dedicated workspace"", ""Toaster"", ""Kitchen"", ""Private entrance"", ""Hair dryer"", ""Pets allowed"", ""Smoke alarm"", ""Oven"", ""Dining table"", ""Blender"", ""Shampoo"", ""Self check-in"", ""Carbon monoxide alarm"", ""Private backyard"", ""Bathtub"", ""BBQ grill: gas"", ""Dishwasher"", ""Free residential garage on premises"", ""Exterior security cameras on property"", ""Dryer"", ""Keypad"", ""Refrigerator"", ""First aid kit"", ""Hot water""]",$231.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,11,41,71,346,2025-06-21,0,0,0,175,0,0,0,,,,,,,,,,,t,85,85,0,0,
