Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Brazil,BRA,2010,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2398.60801799243
Brazil,BRA,2009,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2217.79002848663
Brazil,BRA,2008,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2249.32535945695
Brazil,BRA,2007,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2185.74876193515
Brazil,BRA,2006,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2089.17498538706
Brazil,BRA,2005,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2031.50607953893
Brazil,BRA,2004,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1970.41586550174
Brazil,BRA,2003,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1894.62909554308
Brazil,BRA,2002,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1817.13540112192
Brazil,BRA,2001,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1756.81160837002
Brazil,BRA,2000,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1905.7710269775
Brazil,BRA,1999,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1839.60709325481
Brazil,BRA,1998,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1815.03089492586
Brazil,BRA,1997,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1768.19912731098
Brazil,BRA,1996,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1691.31966398402
Brazil,BRA,1995,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1637.27628824207
Brazil,BRA,1994,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1568.41107958141
Brazil,BRA,1993,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1538.12717642652
Brazil,BRA,1992,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1493.90946025703
Brazil,BRA,1991,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1485.47770766462
Brazil,BRA,1990,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1459.3891403299
Brazil,BRA,2023,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1481.22439922518
Brazil,BRA,2022,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1432.72741132919
Brazil,BRA,2021,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1430.3934661032
Brazil,BRA,2020,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1379.24649914162
Brazil,BRA,2019,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1415.83477031974
Brazil,BRA,2018,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1403.40232453429
Brazil,BRA,2017,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1431.95949698072
Brazil,BRA,2016,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1414.8979311951
Brazil,BRA,2015,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1482.02057858653
Brazil,BRA,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1522.42189026812
Brazil,BRA,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1487.45745839708
Brazil,BRA,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1433.15306444735
Brazil,BRA,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1390.00783643031
Brazil,BRA,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1384.36896688389
Brazil,BRA,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1262.10043812649
Brazil,BRA,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1317.23578420454
Brazil,BRA,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1259.91135986965
Brazil,BRA,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1202.05933940304
Brazil,BRA,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1173.71585743449
Brazil,BRA,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1157.16905577095
Brazil,BRA,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1107.9739157885
Brazil,BRA,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1103.40127916211
Brazil,BRA,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1086.99299318566
Brazil,BRA,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1081.36193393467
Brazil,BRA,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1091.29495874763
Brazil,BRA,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1082.21810429873
Brazil,BRA,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1072.29461426603
Brazil,BRA,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1035.82555427523
Brazil,BRA,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,998.777374735819
Brazil,BRA,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,980.074664998028
Brazil,BRA,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,945.489101780969
Brazil,BRA,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,937.431462820155
Brazil,BRA,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,943.263545697103
Brazil,BRA,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,942.317182249676
Brazil,BRA,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,4.5
Brazil,BRA,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.482451027992547
Brazil,BRA,2015,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.491261826581888
Brazil,BRA,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.50302986740275
Brazil,BRA,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.534227824917072
Brazil,BRA,2015,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.74176208411886
Brazil,BRA,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.57082762408343
Brazil,BRA,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.43731684318793
Brazil,BRA,2015,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.23302391070075
Brazil,BRA,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.07385749148618
Brazil,BRA,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1.971544668105
Brazil,BRA,2024,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,44.0995746702503
Brazil,BRA,2023,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,43.8732652097644
Brazil,BRA,2022,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,43.6221258395756
Brazil,BRA,2021,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,43.3358385075804
Brazil,BRA,2020,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,43.05981905316
Brazil,BRA,2019,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.834001297599
Brazil,BRA,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.6304296965064
Brazil,BRA,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.3116254833914
Brazil,BRA,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.0150592481141
Brazil,BRA,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,41.7340205652712
Brazil,BRA,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,41.469023332254
Brazil,BRA,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,41.2127232106115
Brazil,BRA,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,40.961515640666
Brazil,BRA,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,40.7116620800477
Brazil,BRA,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,40.4626290531159
Brazil,BRA,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,40.1911691449776
Brazil,BRA,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.9453279009018
Brazil,BRA,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.7251961683632
Brazil,BRA,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.5304587109309
Brazil,BRA,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.3560817434579
Brazil,BRA,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.1990567649371
Brazil,BRA,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.0553760333807
Brazil,BRA,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.9336378442899
Brazil,BRA,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.8370730516229
Brazil,BRA,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.7409341278292
Brazil,BRA,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.3991386048073
Brazil,BRA,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.0961352752818
Brazil,BRA,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.8108818657565
Brazil,BRA,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.5319666931602
Brazil,BRA,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.2665556592045
Brazil,BRA,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.0167631174421
Brazil,BRA,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,36.7809168553068
Brazil,BRA,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,36.5716649543897
Brazil,BRA,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,36.3511546894651
Brazil,BRA,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,36.0070976875698
Brazil,BRA,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.6967277087048
Brazil,BRA,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.4160183588603
Brazil,BRA,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.1635042638903
Brazil,BRA,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.9440989379727
Brazil,BRA,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.7584497562808
Brazil,BRA,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.6044271870141
Brazil,BRA,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.4728333892583
Brazil,BRA,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.3642064365639
Brazil,BRA,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.27643506822
Brazil,BRA,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.0926661272114
Brazil,BRA,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,33.3495735766185
Brazil,BRA,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,32.6387478745632
Brazil,BRA,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,31.9545494509108
Brazil,BRA,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,31.2948588469079
Brazil,BRA,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,30.6513188377968
Brazil,BRA,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,30.0296361179155
Brazil,BRA,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,29.4331654310969
Brazil,BRA,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.8644478564801
Brazil,BRA,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.3137352576789
Brazil,BRA,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,27.7298594795437
Brazil,BRA,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.9044601562089
Brazil,BRA,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.1211980352043
Brazil,BRA,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.3766982485292
Brazil,BRA,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,24.6809382456631
Brazil,BRA,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,24.0311582356175
Brazil,BRA,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.4253124624372
Brazil,BRA,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.8534590146674
Brazil,BRA,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.3135769558921
Brazil,BRA,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.7988078001865
Brazil,BRA,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.3133490981656
Brazil,BRA,2022,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,67.94
Brazil,BRA,2021,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,67.31
Brazil,BRA,2020,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,67.07997
Brazil,BRA,2019,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,67.44
Brazil,BRA,2018,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,66.5
Brazil,BRA,2017,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,65.68
Brazil,BRA,2016,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,66.31
Brazil,BRA,2015,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,63.86
Brazil,BRA,2014,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,65.022
Brazil,BRA,2013,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,67.405375
Brazil,BRA,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,69.8605
Brazil,BRA,2011,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,72.315625
Brazil,BRA,2010,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,74.77075
Brazil,BRA,2009,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,70.585875
Brazil,BRA,2008,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,66.401
Brazil,BRA,2007,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,62.22
Brazil,BRA,2006,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,58.03
Brazil,BRA,2005,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,57.71
Brazil,BRA,2004,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,57.39
Brazil,BRA,2003,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,57.07
Brazil,BRA,2002,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,56.75
Brazil,BRA,2001,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,56.43
Brazil,BRA,2000,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,56.11
Brazil,BRA,1999,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,55.79
Brazil,BRA,1998,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,55.47
Brazil,BRA,1997,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,55.15
Brazil,BRA,1996,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,54.83
Brazil,BRA,1995,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,52.66666667
Brazil,BRA,1994,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,50.46333333
Brazil,BRA,1993,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,48.26
Brazil,BRA,1992,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,46.05666667
Brazil,BRA,1991,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,43.85333333
Brazil,BRA,1990,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,41.65
Brazil,BRA,1989,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,39.44666667
Brazil,BRA,1988,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,37.24333333
Brazil,BRA,1987,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.04
Brazil,BRA,2022,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.20014131778838
Brazil,BRA,2021,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.18901254195372
Brazil,BRA,2020,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.18494912559618
Brazil,BRA,2019,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.19130895601484
Brazil,BRA,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.17470411588059
Brazil,BRA,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.16021904257198
Brazil,BRA,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.17134781840664
Brazil,BRA,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.1280692457163
Brazil,BRA,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.14859565447801
Brazil,BRA,2013,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.19069731496202
Brazil,BRA,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.23406641936054
Brazil,BRA,2011,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.27743552375905
Brazil,BRA,2010,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.32080462815757
Brazil,BRA,2009,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.2468799682035
Brazil,BRA,2008,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.17295530824943
Brazil,BRA,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.0990990990991
Brazil,BRA,2006,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.02508390743685
Brazil,BRA,2005,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.01943119590178
Brazil,BRA,2004,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.01377848436672
Brazil,BRA,2003,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.00812577283166
Brazil,BRA,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.00247306129659
Brazil,BRA,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.996820349761526
Brazil,BRA,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.991167638226462
Brazil,BRA,1999,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.985514926691397
Brazil,BRA,1998,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.979862215156333
Brazil,BRA,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.974209503621268
Brazil,BRA,1996,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.968556792086204
Brazil,BRA,1995,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.930342106871577
Brazil,BRA,1994,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.891420832538421
Brazil,BRA,1993,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.852499558381911
Brazil,BRA,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.813578284225402
Brazil,BRA,1991,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.774657009892245
Brazil,BRA,1990,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.735735735735736
Brazil,BRA,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.696814461579226
Brazil,BRA,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.657893187246069
Brazil,BRA,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.61897191308956
Brazil,BRA,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,30.6
Brazil,BRA,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,30.6
Brazil,BRA,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,30.3
Brazil,BRA,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,30.3
Brazil,BRA,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,30.3
Brazil,BRA,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,30.3
Brazil,BRA,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,29.4
Brazil,BRA,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.9
Brazil,BRA,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.9
Brazil,BRA,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.5
Brazil,BRA,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.5
Brazil,BRA,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,26.4
Brazil,BRA,2024,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.6
Brazil,BRA,2023,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.8
Brazil,BRA,2022,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.8
Brazil,BRA,2021,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.8
Brazil,BRA,2020,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.8
Brazil,BRA,2019,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.8
Brazil,BRA,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.6
Brazil,BRA,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.7
Brazil,BRA,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.7
Brazil,BRA,2015,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.6
Brazil,BRA,2014,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.6
Brazil,BRA,2013,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.3
Brazil,BRA,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.4
Brazil,BRA,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.5
Brazil,BRA,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.3
Brazil,BRA,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.3
Brazil,BRA,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.2
Brazil,BRA,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.2
Brazil,BRA,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,28.6
Brazil,BRA,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.7
Brazil,BRA,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.7
Brazil,BRA,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.4
Brazil,BRA,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.4
Brazil,BRA,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,18.9
Brazil,BRA,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.57967431437384
Brazil,BRA,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.02306023526246
Brazil,BRA,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.76747490819457
Brazil,BRA,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.5587626121061
Brazil,BRA,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.71148511499007
